interaction_id,escalated,channel,client_type,issue_type,fcr,csat_score,aht_seconds,ad_spend_recovered,sentiment,date,probabilidad_escalamiento,prediccion_050,nivel_riesgo
9566,0,Voice,Business Page,Content Violation,1,4,554,0.0,Neutral,2025-04-03,0.1850830421935104,0,Bajo
9285,0,Chat,Business Page,General Support,0,5,654,0.0,Positive,2025-04-28,0.18087767049215153,0,Bajo
5320,1,Chat,Business Page,Ad Billing,1,4,551,0.0,Negative,2025-04-07,0.2030148065440379,0,Bajo
9473,1,Chat,Advertiser,Ad Billing,1,5,354,340.99,Negative,2025-04-13,0.22086481199148986,0,Bajo
452,0,Chat,Advertiser,Ad Billing,1,5,448,305.69,Neutral,2025-04-26,0.21144937076525921,0,Bajo
7545,0,Chat,Advertiser,Account Access,1,5,670,0.0,Negative,2025-04-14,0.20703379845186556,0,Bajo
7993,0,Email,Advertiser,Account Access,1,5,722,0.0,Negative,2025-04-12,0.20469790109186697,0,Bajo
1638,0,Chat,Business Page,Content Violation,1,4,608,0.0,Negative,2025-04-25,0.17463659302021384,0,Bajo
9367,0,Chat,User,Ad Billing,0,3,801,0.0,Neutral,2025-04-21,0.1865870277511159,0,Bajo
3198,1,Voice,Advertiser,Page Management,0,3,636,0.0,Positive,2025-04-17,0.200924509964281,0,Bajo
3386,0,Chat,Business Page,Page Management,1,5,595,0.0,Negative,2025-04-03,0.20160503301298616,0,Bajo
6010,0,Chat,Advertiser,Account Access,1,5,819,0.0,Neutral,2025-04-23,0.19405301618866255,0,Bajo
3685,0,Chat,Advertiser,General Support,1,5,484,0.0,Neutral,2025-04-29,0.19409779946084846,0,Bajo
7942,0,Email,Advertiser,Page Management,1,4,623,0.0,Neutral,2025-04-04,0.1966154881863745,0,Bajo
1915,0,Voice,User,Account Access,1,5,719,0.0,Neutral,2025-04-24,0.20340869655635466,0,Bajo
1051,0,Chat,Business Page,Page Management,1,5,478,0.0,Negative,2025-04-27,0.19904195842316003,0,Bajo
6837,0,Email,User,Ad Billing,1,4,897,0.0,Neutral,2025-04-04,0.18897710721325323,0,Bajo
841,0,Email,Business Page,Content Violation,1,4,602,0.0,Neutral,2025-04-25,0.16792137442968527,0,Bajo
3465,0,Voice,Advertiser,General Support,1,1,586,0.0,Positive,2025-04-06,0.2060182501498758,0,Bajo
8226,0,Voice,Advertiser,Account Access,1,2,688,0.0,Negative,2025-04-19,0.21317591534933794,0,Bajo
7458,0,Chat,User,Ad Billing,1,2,530,0.0,Negative,2025-04-07,0.2180740257562635,0,Bajo
4313,0,Voice,Advertiser,Content Violation,1,4,539,0.0,Neutral,2025-04-14,0.20080464803972814,0,Bajo
4795,0,Chat,User,Content Violation,1,5,663,0.0,Neutral,2025-04-14,0.17869064510186328,0,Bajo
8668,0,Voice,User,General Support,1,5,405,0.0,Positive,2025-04-26,0.21238378611132722,0,Bajo
5677,1,Chat,Business Page,Content Violation,1,4,521,0.0,Positive,2025-04-06,0.1836220865241479,0,Bajo
3475,0,Voice,Business Page,Ad Billing,0,5,639,0.0,Neutral,2025-04-17,0.18249961383233024,0,Bajo
1131,0,Chat,User,Page Management,1,2,563,0.0,Negative,2025-04-13,0.22269769327962707,0,Bajo
4081,1,Chat,Business Page,Account Access,0,5,462,0.0,Positive,2025-04-23,0.19563757157174028,0,Bajo
9969,0,Chat,User,Content Violation,1,5,523,0.0,Neutral,2025-04-21,0.17902416676235433,0,Bajo
2467,0,Chat,Advertiser,General Support,1,5,505,0.0,Positive,2025-04-03,0.19211441230706877,0,Bajo
7470,0,Voice,User,Account Access,1,3,546,0.0,Neutral,2025-04-27,0.22145900653517367,0,Bajo
2598,0,Email,Business Page,General Support,0,5,697,0.0,Negative,2025-04-07,0.20044626795397275,0,Bajo
8753,0,Chat,Advertiser,Content Violation,1,3,718,0.0,Negative,2025-04-28,0.1919009956935631,0,Bajo
8224,0,Chat,Business Page,Content Violation,0,2,614,0.0,Positive,2025-04-28,0.20130757454530385,0,Bajo
3687,0,Chat,Advertiser,Content Violation,0,4,477,0.0,Positive,2025-04-19,0.2037658513886452,0,Bajo
414,0,Email,Advertiser,Page Management,1,4,657,0.0,Positive,2025-04-17,0.20398257242336454,0,Bajo
5836,0,Chat,User,Page Management,1,5,593,0.0,Positive,2025-04-09,0.2001147351251328,0,Bajo
347,1,Chat,User,Ad Billing,1,3,595,0.0,Positive,2025-04-09,0.20102956566455568,0,Bajo
1268,1,Chat,Business Page,Account Access,1,5,679,0.0,Positive,2025-04-23,0.19301876636498935,0,Bajo
1534,1,Email,Business Page,Account Access,1,4,675,0.0,Positive,2025-04-20,0.19503119718489847,0,Bajo
2131,0,Email,Advertiser,General Support,1,5,588,0.0,Neutral,2025-04-25,0.1931865705464137,0,Bajo
1103,0,Chat,Business Page,Content Violation,1,3,690,0.0,Negative,2025-04-08,0.1817052242181776,0,Bajo
9640,0,Chat,Advertiser,Page Management,1,1,812,0.0,Positive,2025-04-08,0.20294979123715798,0,Bajo
9512,0,Voice,Advertiser,Ad Billing,0,5,373,292.82,Positive,2025-04-26,0.20282950733356744,0,Bajo
7851,1,Email,Business Page,General Support,1,5,658,0.0,Neutral,2025-04-13,0.19368215026064003,0,Bajo
4045,0,Chat,User,Content Violation,0,5,533,0.0,Positive,2025-04-22,0.190708273419081,0,Bajo
5669,1,Chat,Business Page,General Support,1,5,607,0.0,Negative,2025-04-05,0.20660062596319018,0,Bajo
1219,0,Chat,Business Page,Content Violation,1,4,859,0.0,Neutral,2025-04-02,0.15808915612824354,0,Bajo
1012,0,Chat,User,Content Violation,0,5,666,0.0,Neutral,2025-04-17,0.17359199104101677,0,Bajo
9319,1,Chat,User,Page Management,1,5,589,0.0,Negative,2025-04-05,0.21115845636090327,0,Bajo
1429,0,Voice,User,General Support,1,4,820,0.0,Negative,2025-04-23,0.20463677226759963,0,Bajo
3086,0,Email,Advertiser,Content Violation,0,4,856,0.0,Neutral,2025-04-29,0.17751199479054777,0,Bajo
2583,0,Email,Business Page,Page Management,0,5,516,0.0,Positive,2025-04-11,0.19301476429118014,0,Bajo
3404,0,Voice,Business Page,Page Management,0,5,512,0.0,Negative,2025-04-06,0.20872180424624803,0,Bajo
5021,0,Chat,Advertiser,Content Violation,0,5,570,0.0,Neutral,2025-04-27,0.17769339001508702,0,Bajo
5273,1,Email,Business Page,Account Access,0,4,634,0.0,Positive,2025-04-28,0.18981475311808674,0,Bajo
3748,0,Chat,Advertiser,Account Access,1,3,412,0.0,Negative,2025-04-23,0.22270551996241134,0,Bajo
6051,0,Voice,Advertiser,Account Access,0,4,582,0.0,Neutral,2025-04-06,0.20676418544873573,0,Bajo
2848,0,Voice,Business Page,Page Management,0,5,359,0.0,Negative,2025-04-22,0.21682934420776784,0,Bajo
4627,0,Voice,Advertiser,Content Violation,1,5,571,0.0,Negative,2025-04-02,0.19165338947468136,0,Bajo
6910,0,Chat,Advertiser,Content Violation,0,2,730,0.0,Neutral,2025-04-29,0.19476603002018295,0,Bajo
1022,0,Email,Advertiser,Page Management,1,4,619,0.0,Neutral,2025-04-18,0.19985226616214508,0,Bajo
6180,0,Email,User,General Support,1,3,646,0.0,Positive,2025-04-29,0.20161562052582813,0,Bajo
5030,1,Email,Advertiser,Content Violation,0,5,535,0.0,Neutral,2025-04-14,0.1871085838662028,0,Bajo
8874,0,Voice,User,Account Access,0,2,547,0.0,Neutral,2025-04-02,0.21745550504139818,0,Bajo
9613,0,Chat,User,Page Management,0,4,525,0.0,Negative,2025-04-24,0.21351743951180005,0,Bajo
1120,0,Chat,User,Ad Billing,1,4,641,0.0,Positive,2025-04-07,0.1957256894969452,0,Bajo
5690,0,Voice,User,Content Violation,1,4,498,0.0,Neutral,2025-04-08,0.20172015523305353,0,Bajo
8655,0,Chat,Business Page,Page Management,1,3,347,0.0,Neutral,2025-04-08,0.20053472977270395,0,Bajo
3324,0,Chat,User,Content Violation,1,5,750,0.0,Positive,2025-04-25,0.18046428980410367,0,Bajo
2067,0,Email,User,Account Access,1,5,560,0.0,Positive,2025-04-02,0.2059024394027791,0,Bajo
8802,1,Email,Business Page,Page Management,0,1,759,0.0,Negative,2025-04-08,0.21452970290711593,0,Bajo
759,0,Voice,Business Page,Content Violation,1,5,509,0.0,Negative,2025-04-29,0.1944528959374405,0,Bajo
3773,0,Chat,User,Ad Billing,1,3,373,0.0,Neutral,2025-04-09,0.20211931821402104,0,Bajo
9140,0,Chat,User,Content Violation,0,5,657,0.0,Neutral,2025-04-29,0.17611930429119285,0,Bajo
6420,0,Chat,Advertiser,Content Violation,1,5,452,0.0,Negative,2025-04-05,0.19028409245043218,0,Bajo
5830,0,Chat,User,Page Management,0,5,739,0.0,Neutral,2025-04-11,0.19773267093355157,0,Bajo
5033,0,Chat,Advertiser,Ad Billing,0,2,693,454.27,Negative,2025-04-04,0.18622732715740203,0,Bajo
6422,0,Chat,Advertiser,General Support,1,4,666,0.0,Neutral,2025-04-17,0.1919471249004472,0,Bajo
921,0,Chat,Advertiser,General Support,1,5,651,0.0,Neutral,2025-04-07,0.19248443916178234,0,Bajo
1036,0,Email,Business Page,Page Management,1,4,692,0.0,Neutral,2025-04-20,0.19839803271685277,0,Bajo
3929,1,Chat,User,Account Access,1,4,737,0.0,Positive,2025-04-14,0.19631542178707714,0,Bajo
3569,0,Chat,Advertiser,Ad Billing,1,5,615,708.55,Neutral,2025-04-01,0.1767486472607944,0,Bajo
790,0,Email,Business Page,Account Access,1,5,615,0.0,Neutral,2025-04-02,0.19604605771426753,0,Bajo
3694,0,Chat,Business Page,Content Violation,1,5,773,0.0,Neutral,2025-04-14,0.15944163241296158,0,Bajo
9075,0,Voice,Advertiser,General Support,1,5,596,0.0,Negative,2025-04-03,0.20379310378194596,0,Bajo
2575,1,Email,Advertiser,General Support,1,4,599,0.0,Neutral,2025-04-11,0.1961924494486376,0,Bajo
3793,0,Voice,Advertiser,Page Management,1,5,714,0.0,Neutral,2025-04-21,0.19948161102320944,0,Bajo
3624,0,Voice,Advertiser,Account Access,0,5,606,0.0,Neutral,2025-04-09,0.2054812353599743,0,Bajo
3508,0,Voice,Advertiser,Page Management,1,4,493,0.0,Neutral,2025-04-07,0.21399518711603566,0,Bajo
5528,0,Chat,Business Page,Content Violation,1,4,588,0.0,Negative,2025-04-22,0.1732767567962445,0,Bajo
9451,0,Email,Business Page,General Support,1,5,728,0.0,Neutral,2025-04-05,0.1861970082048358,0,Bajo
2762,1,Email,Business Page,Page Management,1,2,701,0.0,Neutral,2025-04-19,0.21107004235292637,0,Bajo
9169,0,Chat,Advertiser,Page Management,1,3,395,0.0,Negative,2025-04-28,0.21180534668907527,0,Bajo
2970,0,Chat,User,Ad Billing,1,5,406,0.0,Positive,2025-04-18,0.19841608251410367,0,Bajo
2486,1,Chat,Advertiser,Account Access,0,5,376,0.0,Positive,2025-04-21,0.20719242400142648,0,Bajo
1367,0,Chat,User,General Support,1,5,631,0.0,Neutral,2025-04-13,0.19523254830651496,0,Bajo
243,0,Email,Advertiser,Content Violation,1,5,629,0.0,Neutral,2025-04-20,0.17374762498329502,0,Bajo
6184,0,Chat,Advertiser,Content Violation,1,2,368,0.0,Negative,2025-04-02,0.20559536297601394,0,Bajo
2584,0,Chat,User,General Support,0,5,618,0.0,Negative,2025-04-04,0.20837062701389997,0,Bajo
7164,0,Email,User,Page Management,1,5,627,0.0,Negative,2025-04-07,0.20845639378615252,0,Bajo
1251,0,Chat,Business Page,Ad Billing,0,4,741,0.0,Negative,2025-04-09,0.19194720733815826,0,Bajo
4363,0,Email,Business Page,Ad Billing,1,5,492,0.0,Negative,2025-04-06,0.20348396906440774,0,Bajo
7808,0,Chat,Business Page,Page Management,1,4,538,0.0,Neutral,2025-04-04,0.18995632732863696,0,Bajo
1014,0,Voice,Business Page,Content Violation,0,2,645,0.0,Negative,2025-04-04,0.1883959215090588,0,Bajo
7770,0,Email,User,Account Access,1,5,706,0.0,Neutral,2025-04-06,0.20729189236836693,0,Bajo
3051,0,Voice,User,Account Access,1,5,523,0.0,Negative,2025-04-23,0.22896323017900871,0,Bajo
9781,0,Chat,Advertiser,Ad Billing,1,4,579,212.59,Neutral,2025-04-26,0.20320151292522076,0,Bajo
3871,0,Email,Business Page,Content Violation,1,5,632,0.0,Negative,2025-04-11,0.17266552666629645,0,Bajo
8702,0,Chat,User,Page Management,1,5,619,0.0,Positive,2025-04-28,0.19367782244278553,0,Bajo
4353,0,Email,User,Account Access,1,4,488,0.0,Negative,2025-04-13,0.2215853644136726,0,Bajo
3442,0,Voice,Business Page,General Support,1,4,735,0.0,Neutral,2025-04-14,0.18792779527131545,0,Bajo
3644,0,Voice,Advertiser,General Support,1,4,711,0.0,Negative,2025-04-03,0.20175195183567513,0,Bajo
1459,0,Voice,User,Ad Billing,1,2,396,0.0,Positive,2025-04-21,0.22496034178985916,0,Bajo
7638,1,Chat,Business Page,Page Management,1,3,799,0.0,Positive,2025-04-16,0.1881261474557496,0,Bajo
327,0,Email,Business Page,Account Access,1,2,389,0.0,Neutral,2025-04-26,0.19793457794287592,0,Bajo
2284,0,Voice,User,Ad Billing,0,5,773,0.0,Negative,2025-04-15,0.20672211733601484,0,Bajo
3974,0,Chat,Business Page,Account Access,1,5,646,0.0,Negative,2025-04-22,0.20644973786080806,0,Bajo
3455,0,Email,Advertiser,General Support,1,5,522,0.0,Negative,2025-04-12,0.21017666690254275,0,Bajo
599,0,Chat,Business Page,Page Management,0,4,709,0.0,Negative,2025-04-27,0.19912546466075035,0,Bajo
5074,0,Chat,Business Page,Page Management,1,5,519,0.0,Neutral,2025-04-15,0.18653201228288116,0,Bajo
4877,0,Chat,Advertiser,Content Violation,1,4,477,0.0,Positive,2025-04-18,0.1974472192203866,0,Bajo
4055,0,Chat,Business Page,General Support,1,4,834,0.0,Negative,2025-04-17,0.19769520243158767,0,Bajo
4474,1,Chat,User,Content Violation,1,3,505,0.0,Negative,2025-04-12,0.19764105946156724,0,Bajo
2820,1,Voice,Advertiser,General Support,1,3,489,0.0,Negative,2025-04-09,0.22429337856668066,0,Bajo
2839,0,Chat,User,Page Management,0,4,443,0.0,Negative,2025-04-15,0.2128573899800411,0,Bajo
5502,1,Voice,User,Content Violation,1,1,592,0.0,Neutral,2025-04-13,0.19199539590320308,0,Bajo
5419,0,Voice,Advertiser,Content Violation,1,4,736,0.0,Negative,2025-04-06,0.189969841367964,0,Bajo
8985,0,Chat,Advertiser,Account Access,1,3,664,0.0,Neutral,2025-04-08,0.20176441882493548,0,Bajo
1322,0,Voice,User,Account Access,1,5,740,0.0,Neutral,2025-04-12,0.2080008974593253,0,Bajo
5300,0,Chat,User,Page Management,1,3,497,0.0,Negative,2025-04-10,0.22107304883429282,0,Bajo
6116,0,Chat,User,General Support,1,4,704,0.0,Neutral,2025-04-06,0.19601995651326493,0,Bajo
1743,0,Email,Business Page,Ad Billing,1,2,421,0.0,Neutral,2025-04-23,0.19107360592516212,0,Bajo
9101,0,Email,Business Page,Content Violation,0,3,835,0.0,Positive,2025-04-16,0.17123030866068115,0,Bajo
590,0,Email,User,Page Management,0,4,759,0.0,Negative,2025-04-15,0.22203435120136197,0,Bajo
6969,0,Email,Advertiser,Page Management,1,1,584,0.0,Neutral,2025-04-06,0.20158809089763752,0,Bajo
398,0,Voice,Business Page,Content Violation,1,4,629,0.0,Neutral,2025-04-14,0.17560764161574835,0,Bajo
1783,0,Chat,User,Account Access,1,4,792,0.0,Neutral,2025-04-06,0.19116648936208322,0,Bajo
289,0,Chat,User,Page Management,1,5,440,0.0,Negative,2025-04-12,0.21542462618876196,0,Bajo
3423,0,Voice,Business Page,Account Access,0,2,633,0.0,Neutral,2025-04-14,0.19697092607016212,0,Bajo
248,1,Chat,User,Page Management,1,4,341,0.0,Positive,2025-04-03,0.21573037523811045,0,Bajo
493,0,Chat,Business Page,Content Violation,1,5,501,0.0,Neutral,2025-04-27,0.16767602932364456,0,Bajo
3571,0,Chat,User,Account Access,1,4,390,0.0,Positive,2025-04-14,0.20735570733412234,0,Bajo
7257,1,Voice,User,Ad Billing,1,5,582,0.0,Neutral,2025-04-14,0.2130838624556056,0,Bajo
9148,1,Chat,User,Account Access,0,4,750,0.0,Negative,2025-04-16,0.210255464178618,0,Bajo
9682,0,Chat,Advertiser,Account Access,0,5,560,0.0,Neutral,2025-04-08,0.20220737373264178,0,Bajo
150,1,Chat,Business Page,Account Access,1,1,617,0.0,Neutral,2025-04-12,0.19778554818955163,0,Bajo
6950,1,Chat,Advertiser,Ad Billing,1,2,696,54.9,Positive,2025-04-08,0.18995338310910395,0,Bajo
9398,0,Email,Advertiser,Page Management,0,3,517,0.0,Neutral,2025-04-06,0.20215436954476074,0,Bajo
799,0,Email,Business Page,Ad Billing,0,5,534,0.0,Positive,2025-04-23,0.18521062831130153,0,Bajo
6073,0,Email,User,Account Access,0,4,564,0.0,Neutral,2025-04-03,0.21098006113493487,0,Bajo
2522,0,Email,User,Account Access,1,4,515,0.0,Neutral,2025-04-01,0.20864563906154918,0,Bajo
2160,0,Email,User,General Support,0,4,668,0.0,Negative,2025-04-20,0.2184283426293126,0,Bajo
8693,0,Chat,Advertiser,Ad Billing,1,4,608,323.3,Negative,2025-04-29,0.21503947410615173,0,Bajo
5996,0,Chat,User,Content Violation,1,3,597,0.0,Neutral,2025-04-02,0.18271753212706582,0,Bajo
3619,0,Email,Advertiser,Ad Billing,1,5,828,595.69,Neutral,2025-04-13,0.18548627286806604,0,Bajo
6314,1,Email,Advertiser,General Support,1,3,487,0.0,Neutral,2025-04-18,0.2041020828377396,0,Bajo
5629,0,Chat,Advertiser,General Support,1,5,481,0.0,Negative,2025-04-18,0.2084004945235727,0,Bajo
6186,1,Chat,User,Account Access,1,4,733,0.0,Negative,2025-04-21,0.21061871407324037,0,Bajo
8054,0,Voice,Business Page,Content Violation,1,5,549,0.0,Positive,2025-04-11,0.1960879609391109,0,Bajo
7449,0,Email,Advertiser,Account Access,1,5,758,0.0,Negative,2025-04-10,0.20573363083190424,0,Bajo
1094,0,Chat,Business Page,Account Access,1,1,366,0.0,Neutral,2025-04-10,0.205392000215592,0,Bajo
2551,0,Chat,Business Page,Account Access,1,3,429,0.0,Negative,2025-04-03,0.2195706218584801,0,Bajo
1651,0,Chat,Business Page,Ad Billing,0,1,530,0.0,Positive,2025-04-05,0.19138013207924057,0,Bajo
3054,1,Email,Advertiser,Ad Billing,1,1,886,524.45,Neutral,2025-04-21,0.18542132830284447,0,Bajo
1726,1,Chat,User,General Support,1,3,526,0.0,Negative,2025-04-27,0.2244373810855064,0,Bajo
4743,0,Chat,User,Ad Billing,1,1,682,0.0,Neutral,2025-04-28,0.20378004067527897,0,Bajo
8240,0,Chat,Advertiser,Page Management,0,5,680,0.0,Negative,2025-04-27,0.19665535523828198,0,Bajo
5013,0,Chat,Advertiser,General Support,0,5,762,0.0,Neutral,2025-04-10,0.18494103771455217,0,Bajo
8637,0,Chat,User,Page Management,0,4,715,0.0,Negative,2025-04-08,0.20822616655099993,0,Bajo
5896,1,Chat,User,Account Access,1,4,686,0.0,Neutral,2025-04-08,0.19974781479201498,0,Bajo
6748,0,Voice,Business Page,Content Violation,0,3,688,0.0,Neutral,2025-04-10,0.1842171941802,0,Bajo
3160,0,Chat,User,Page Management,0,5,547,0.0,Positive,2025-04-02,0.2028005502994195,0,Bajo
1296,0,Chat,Advertiser,Content Violation,0,5,616,0.0,Neutral,2025-04-24,0.17531477229520667,0,Bajo
5506,1,Email,Advertiser,Account Access,1,4,759,0.0,Positive,2025-04-12,0.1981120642796792,0,Bajo
3410,0,Email,Advertiser,Account Access,1,2,454,0.0,Positive,2025-04-16,0.20278912520403555,0,Bajo
4964,1,Chat,User,Content Violation,1,4,674,0.0,Positive,2025-04-20,0.1868497282507475,0,Bajo
9925,1,Voice,Advertiser,General Support,0,5,549,0.0,Neutral,2025-04-10,0.2018339550414077,0,Bajo
3027,0,Chat,Business Page,Content Violation,1,3,575,0.0,Positive,2025-04-17,0.18652827404939892,0,Bajo
1447,0,Email,User,Account Access,1,5,642,0.0,Negative,2025-04-24,0.20913075928006195,0,Bajo
889,0,Email,Business Page,Account Access,1,4,366,0.0,Positive,2025-04-22,0.2072582132157926,0,Bajo
2917,0,Chat,Advertiser,Ad Billing,0,5,591,409.17,Neutral,2025-04-04,0.17607183049117558,0,Bajo
1594,0,Email,Advertiser,General Support,1,3,515,0.0,Negative,2025-04-27,0.21337818694044278,0,Bajo
4641,0,Chat,User,Content Violation,0,2,540,0.0,Neutral,2025-04-16,0.18311235516786814,0,Bajo
5661,1,Voice,Advertiser,General Support,0,4,443,0.0,Positive,2025-04-05,0.2047094955823806,0,Bajo
8003,0,Email,User,Account Access,1,4,616,0.0,Neutral,2025-04-17,0.20796784869085377,0,Bajo
5920,0,Chat,User,Account Access,1,5,510,0.0,Neutral,2025-04-24,0.20643075155454307,0,Bajo
7941,0,Voice,Business Page,Ad Billing,0,3,803,0.0,Neutral,2025-04-27,0.17871246724615847,0,Bajo
6602,0,Voice,User,Ad Billing,1,1,507,0.0,Positive,2025-04-01,0.2219877500213997,0,Bajo
5441,0,Chat,User,Ad Billing,0,5,549,0.0,Positive,2025-04-16,0.19886628771905074,0,Bajo
6575,0,Chat,Business Page,Ad Billing,0,3,786,0.0,Neutral,2025-04-28,0.17626962273190697,0,Bajo
3714,0,Chat,Business Page,General Support,1,4,597,0.0,Neutral,2025-04-10,0.19004713486410293,0,Bajo
9417,0,Email,Advertiser,General Support,1,3,802,0.0,Negative,2025-04-09,0.21286983519498778,0,Bajo
2658,0,Email,Business Page,Page Management,1,4,505,0.0,Neutral,2025-04-29,0.19142355636613964,0,Bajo
5795,0,Email,Advertiser,Ad Billing,0,5,552,532.23,Positive,2025-04-14,0.18498803716235732,0,Bajo
5639,1,Email,Advertiser,Page Management,1,3,713,0.0,Negative,2025-04-24,0.2158278202778686,0,Bajo
4280,1,Chat,Business Page,Account Access,0,3,562,0.0,Negative,2025-04-20,0.21010726940095106,0,Bajo
4610,1,Email,Business Page,Account Access,1,4,672,0.0,Positive,2025-04-26,0.19466286783982492,0,Bajo
9080,1,Chat,Advertiser,Account Access,0,5,472,0.0,Neutral,2025-04-28,0.20650525099125663,0,Bajo
4870,0,Voice,User,Account Access,1,5,605,0.0,Neutral,2025-04-14,0.21162771683956041,0,Bajo
3636,0,Chat,Business Page,Content Violation,1,5,705,0.0,Neutral,2025-04-29,0.16457504780203208,0,Bajo
2201,0,Voice,Business Page,Content Violation,0,4,644,0.0,Positive,2025-04-06,0.18512653701341364,0,Bajo
7786,0,Voice,User,Content Violation,0,5,515,0.0,Neutral,2025-04-27,0.1978265437969471,0,Bajo
4173,0,Chat,Business Page,Ad Billing,0,3,628,0.0,Positive,2025-04-26,0.18018497302873482,0,Bajo
8886,1,Chat,User,Page Management,1,3,726,0.0,Positive,2025-04-08,0.19785247806914716,0,Bajo
6315,0,Email,Business Page,General Support,1,5,594,0.0,Negative,2025-04-24,0.20799742473233235,0,Bajo
5250,0,Email,User,Ad Billing,0,3,491,0.0,Negative,2025-04-28,0.21423628869191505,0,Bajo
661,0,Chat,Business Page,Ad Billing,1,5,447,0.0,Positive,2025-04-01,0.18651473923527584,0,Bajo
9718,0,Voice,Advertiser,Ad Billing,0,2,615,935.54,Negative,2025-04-12,0.157125460446404,0,Bajo
2090,0,Email,User,Ad Billing,1,4,648,0.0,Positive,2025-04-24,0.19952111926953545,0,Bajo
4703,0,Chat,Advertiser,Account Access,1,4,498,0.0,Negative,2025-04-04,0.21445194364248774,0,Bajo
6539,0,Email,Business Page,Content Violation,1,3,550,0.0,Negative,2025-04-03,0.1848598652238467,0,Bajo
5,0,Chat,Business Page,Account Access,1,5,530,0.0,Negative,2025-04-01,0.20731901241589432,0,Bajo
8021,0,Chat,Advertiser,Content Violation,0,5,665,0.0,Negative,2025-04-07,0.17884558398559053,0,Bajo
1829,0,Email,User,Content Violation,1,4,584,0.0,Neutral,2025-04-15,0.18404483074456635,0,Bajo
8133,1,Email,Advertiser,Account Access,1,5,628,0.0,Positive,2025-04-13,0.19720005765815055,0,Bajo
7904,0,Email,User,Content Violation,0,5,663,0.0,Neutral,2025-04-19,0.1785695794479189,0,Bajo
3956,0,Chat,Business Page,Content Violation,1,4,695,0.0,Neutral,2025-04-03,0.17120254163093848,0,Bajo
8411,0,Email,User,Ad Billing,1,5,550,0.0,Negative,2025-04-17,0.21216749552754324,0,Bajo
7493,1,Email,Business Page,Content Violation,1,5,605,0.0,Positive,2025-04-20,0.1772963246899213,0,Bajo
5173,0,Voice,Business Page,Account Access,1,5,445,0.0,Neutral,2025-04-23,0.2075331859977685,0,Bajo
9357,0,Chat,Business Page,Ad Billing,0,4,736,0.0,Neutral,2025-04-26,0.17534203121068878,0,Bajo
6334,0,Email,Advertiser,Content Violation,0,4,486,0.0,Neutral,2025-04-19,0.19721117019692264,0,Bajo
8766,0,Email,User,Account Access,1,5,451,0.0,Positive,2025-04-17,0.20702475311839788,0,Bajo
8828,0,Chat,User,Content Violation,0,5,744,0.0,Neutral,2025-04-27,0.17368550720617865,0,Bajo
2260,0,Chat,Advertiser,Ad Billing,1,4,722,767.66,Neutral,2025-04-22,0.15988623404439578,0,Bajo
5872,0,Email,Business Page,Page Management,0,4,590,0.0,Negative,2025-04-17,0.20387751659046116,0,Bajo
3573,0,Chat,User,General Support,0,5,648,0.0,Negative,2025-04-13,0.21057273217986033,0,Bajo
7771,1,Voice,Advertiser,General Support,1,4,537,0.0,Neutral,2025-04-05,0.20977336386072246,0,Bajo
753,1,Voice,User,Content Violation,1,2,782,0.0,Negative,2025-04-21,0.21532491509269233,0,Bajo
44,0,Voice,Business Page,Content Violation,1,5,668,0.0,Neutral,2025-04-02,0.17728685212515896,0,Bajo
7888,0,Email,Advertiser,Content Violation,0,4,637,0.0,Neutral,2025-04-15,0.18286490533730712,0,Bajo
1628,0,Email,User,Ad Billing,0,5,544,0.0,Positive,2025-04-28,0.19826838883212328,0,Bajo
7015,0,Email,Advertiser,Content Violation,1,5,715,0.0,Negative,2025-04-11,0.1827004183331384,0,Bajo
6458,1,Voice,User,General Support,0,4,641,0.0,Neutral,2025-04-08,0.19974030758857,0,Bajo
4183,1,Chat,Business Page,Ad Billing,1,5,685,0.0,Positive,2025-04-19,0.18861984000044352,0,Bajo
8589,0,Chat,Advertiser,Page Management,1,4,575,0.0,Negative,2025-04-07,0.20324795741159232,0,Bajo
9823,1,Chat,User,General Support,1,5,551,0.0,Negative,2025-04-29,0.22526706084095707,0,Bajo
417,0,Chat,Business Page,Page Management,1,5,687,0.0,Negative,2025-04-20,0.2027093067174449,0,Bajo
8949,0,Chat,Advertiser,Account Access,0,3,758,0.0,Neutral,2025-04-07,0.19475150024561955,0,Bajo
9962,1,Voice,Business Page,Ad Billing,1,5,557,0.0,Positive,2025-04-04,0.20443935721263629,0,Bajo
5810,0,Voice,Advertiser,Content Violation,0,5,675,0.0,Positive,2025-04-22,0.18519261418219699,0,Bajo
8627,0,Chat,User,Page Management,1,5,644,0.0,Neutral,2025-04-14,0.19687823222649606,0,Bajo
3808,0,Chat,Advertiser,Page Management,1,3,404,0.0,Positive,2025-04-20,0.1967759548241335,0,Bajo
1052,0,Voice,Advertiser,Account Access,1,3,629,0.0,Neutral,2025-04-11,0.20863931366731145,0,Bajo
9090,0,Chat,Advertiser,Ad Billing,0,5,501,575.7,Negative,2025-04-25,0.20647669173544994,0,Bajo
7378,0,Chat,Business Page,Content Violation,1,4,561,0.0,Negative,2025-04-25,0.17682976402189998,0,Bajo
8193,0,Email,Advertiser,General Support,1,5,716,0.0,Positive,2025-04-13,0.1864186131789144,0,Bajo
1957,0,Chat,User,Account Access,1,2,718,0.0,Neutral,2025-04-25,0.2004276185639818,0,Bajo
